관리번호,주소,교차로명,교차로번호,설치일자,신호등 종류,신호등 재질,신호등 전구,경도,위도
4830,동구 가양동 692도,동아공고네거리,1065,1990-07-23,보행등,LED,2색등,127.4483475,36.34213062
4829,동구 가양동 692도,동아공고네거리,1065,1990-07-23,차량등,LED,3색등,127.4482874,36.34210376
4828,동구 자양동 352도,동아공고네거리,1065,1990-07-23,보행등,LED,2색등,127.4485062,36.34196063
4827,동구 자양동 352도,동아공고네거리,1065,1990-07-23,보행등,LED,2색등,127.4484851,36.34194975
4826,동구 자양동 352도,동아공고네거리,1065,1990-07-23,차량등,LED,3색등,127.448451,36.34193458
4825,동구 자양동 352도,동아공고네거리,1065,1990-07-23,차량등,LED,3색등,127.4484235,36.34192231
4824,동구 자양동 352도,우송어학원삼거리,1064,2002-01-25,보행등,LED,2색등,127.4489775,36.34038288
4823,동구 자양동 352도,우송어학원삼거리,1064,2002-01-25,차량등,LED,3색등,127.4489631,36.34040066
4822,동구 자양동 352도,우송어학원삼거리,1064,2002-01-25,차량등,LED,3색등,127.4489388,36.34038218
4821,동구 자양동 352도,우송어학원삼거리,1064,2002-01-25,차량등,LED,3색등,127.4489062,36.34038159
4820,동구 자양동 159도,우송어학원삼거리,1064,2002-01-25,보행등,LED,2색등,127.4488932,36.33922237
4819,동구 자양동 159도,우송어학원삼거리,1064,2002-01-25,차량등,LED,3색등,127.4488442,36.33920875
4818,동구 자양동 159도,우송어학원삼거리,1064,2002-01-25,차량등,LED,3색등,127.4488195,36.33921396
4817,동구 자양동 159도,우송어학원(단),1063,2012-05-14,차량등,LED,3색등,127.4483222,36.33814471
4816,동구 자양동 159도,우송어학원(단),1063,2012-05-14,차량등,LED,3색등,127.4482902,36.33815655
4815,동구 자양동 159도,우송어학원(단),1063,2012-05-14,보행등,LED,2색등,127.4483557,36.3381323
4814,동구 자양동 159도,우송대정문(단),1060,1992-12-18,보행등,LED,2색등,127.4479219,36.3373545
4813,동구 자양동 159도,우송대정문(단),1060,1992-12-18,차량등,LED,3색등,127.4478832,36.33736896
4812,동구 자양동 159도,우송대정문(단),1060,1992-12-18,차량등,LED,3색등,127.4478832,36.33736896
4811,동구 자양동 159도,우송삼거리,1059,1992-12-18,보행등,LED,2색등,127.4474863,36.336587
4810,동구 자양동 159도,우송삼거리,1059,1992-12-18,차량등,LED,3색등,127.4474005,36.33650703
4809,동구 자양동 159도,우송삼거리,1059,1992-12-18,차량등,LED,3색등,127.4473662,36.33651975
4808,동구 자양동 159도,우송삼거리,1059,1992-12-18,차량등,LED,4색등,127.4474197,36.33648152
4807,동구 자양동 159도,우송삼거리,1059,1992-12-18,차량등,LED,4색등,127.4474107,36.33646791
4806,동구 자양동 159도,우송삼거리,1059,1992-12-18,보행등,LED,2색등,127.4473061,36.33625615
4805,동구 자양동 159도,자양PB(단),1058,2015-08-18,보행등,LED,2색등,127.4468018,36.33547688
4804,동구 자양동 159도,자양PB(단),1058,2015-08-18,차량등,LED,3색등,127.4467769,36.33548783
4803,동구 자양동 159도,자양PB(단),1058,2015-08-18,차량등,LED,3색등,127.4467568,36.33549669
4802,동구 대동 407-1도,우송고(단),1057,1988-11-26,보행등,LED,2색등,127.4457159,36.33372787
4801,동구 대동 407-1도,우송고(단),1057,1988-11-26,보조등,LED,3색등,127.4457159,36.33372787
4799,동구 대동 407-1도,우송고(단),1057,1988-11-26,차량등,LED,3색등,127.4456739,36.33374525
4798,동구 대동 407-1도,우송고(단),1057,1988-11-26,차량등,LED,3색등,127.4456433,36.33375793
4797,동구 대동 407-1도,자양초교(단),1056,1988-11-26,보행등,LED,2색등,127.4444814,36.33171864
4796,동구 대동 407-1도,자양초교(단),1056,1988-11-26,보조등,LED,3색등,127.4444814,36.33171864
4795,동구 대동 407-1도,자양초교(단),1056,1988-11-26,차량등,LED,3색등,127.4444497,36.33173094
4794,동구 대동 407-1도,자양초교(단),1056,1988-11-26,차량등,LED,3색등,127.4444182,36.33174315
4793,동구 대동 407-1도,자양초교(단),1056,1988-11-26,차량등,LED,3색등,127.4444182,36.33174315
4792,동구 대동 407-1도,대동(단),1055,2016-07-27,보행등,LED,2색등,127.4438393,36.33067234
4791,동구 대동 407-1도,대동(단),1055,2016-07-27,보조등,LED,3색등,127.4438197,36.33065305
4790,동구 대동 407-1도,대동(단),1055,2016-07-27,차량등,LED,3색등,127.4437885,36.33066858
4789,동구 대동 407-1도,대동(단),1055,2016-07-27,차량등,LED,3색등,127.443764,36.33067831
4788,동구 대동 407-1도,대동(단),1055,2016-07-27,차량등,LED,3색등,127.443764,36.33067831
4787,동구 대동 407-1도,대동역오거리,31,1979-07-15,보행등,LED,2색등,127.4432612,36.32970451
4786,동구 대동 407-1도,대동역오거리,31,1979-07-15,보조등,LED,1색등,127.4432612,36.32970451
4785,동구 대동 407-1도,대동역오거리,31,1979-07-15,차량등,LED,5색등,127.4431669,36.32957684
4784,동구 대동 407-1도,대동역오거리,31,1979-07-15,차량등,LED,5색등,127.4431567,36.32957602
4783,동구 대동 407-1도,대동역오거리,31,1979-07-15,보행등,LED,2색등,127.4430841,36.32974973
4782,동구 대동 407-1도,대동역오거리,31,1979-07-15,차량등,LED,5색등,127.4431555,36.32973597
4781,동구 대동 407-1도,대동(단),1055,2016-07-27,보조등,LED,3색등,127.4437154,36.33079149
4780,동구 대동 407-1도,대동(단),1055,2016-07-27,보행등,LED,2색등,127.4437015,36.33077367
4779,동구 대동 407-1도,대동(단),1055,2016-07-27,차량등,LED,3색등,127.4437468,36.33077941
4778,동구 대동 407-1도,대동(단),1055,2016-07-27,차량등,LED,3색등,127.4437825,36.33076573
4777,동구 대동 407-1도,대동(단),1055,2016-07-27,차량등,LED,3색등,127.4437825,36.33076573
4776,동구 대동 407-1도,자양초교(단),1056,1988-11-26,보행등,LED,2색등,127.4442598,36.33170428
4775,동구 대동 407-1도,자양초교(단),1056,1988-11-26,보조등,LED,3색등,127.4442598,36.33170428
4774,동구 대동 407-1도,자양초교(단),1056,1988-11-26,차량등,LED,3색등,127.4442958,36.33168891
4773,동구 대동 407-1도,자양초교(단),1056,1988-11-26,차량등,LED,3색등,127.444326,36.331676
4772,동구 대동 407-1도,자양초교(단),1056,1988-11-26,차량등,LED,3색등,127.444326,36.331676
4770,동구 대동 407-1도,우송고(단),1057,1988-11-26,차량등,LED,3색등,127.4455419,36.33369325
4769,동구 대동 407-1도,우송고(단),1057,1988-11-26,보행등,LED,2색등,127.4454807,36.33372087
4768,동구 대동 407-1도,우송고(단),1057,1988-11-26,보조등,LED,3색등,127.4454807,36.33372087
4767,동구 자양동 159도,자양PB(단),1058,2015-08-18,보행등,LED,2색등,127.4465841,36.33547093
4766,동구 자양동 159도,자양PB(단),1058,2015-08-18,차량등,LED,3색등,127.4466346,36.33545213
4765,동구 자양동 159도,자양PB(단),1058,2015-08-18,차량등,LED,3색등,127.4466094,36.3354615
4764,동구 자양동 159도,우송삼거리,1059,1992-12-18,보행등,LED,2색등,127.4470995,36.3363084
4763,동구 자양동 159도,우송삼거리,1059,1992-12-18,차량등,LED,4색등,127.4471349,36.33629411
4762,동구 자양동 159도,우송삼거리,1059,1992-12-18,차량등,LED,4색등,127.4471658,36.33628161
4761,동구 자양동 159도,우송삼거리,1059,1992-12-18,보행등,LED,2색등,127.4472142,36.33648578
4760,동구 자양동 159도,우송삼거리,1059,1992-12-18,차량등,LED,4색등,127.4472291,36.33650701
4759,동구 자양동 159도,우송삼거리,1059,1992-12-18,차량등,LED,4색등,127.4472219,36.33649682
4758,동구 자양동 159도,우송삼거리,1059,1992-12-18,보행등,LED,2색등,127.4473104,36.33667006
4757,동구 자양동 159도,우송삼거리,1059,1992-12-18,보행등,LED,2색등,127.4472927,36.33669788
4756,동구 자양동 159도,우송대정문(단),1060,1992-12-18,보행등,LED,2색등,127.4477047,36.33734677
4755,동구 자양동 159도,우송대정문(단),1060,1992-12-18,차량등,LED,3색등,127.4477539,36.33732476
4754,동구 자양동 159도,우송대정문(단),1060,1992-12-18,차량등,LED,3색등,127.4477539,36.33732476
4753,동구 자양동 159도,우송어학원(단),1063,2012-05-14,보행등,LED,2색등,127.4481816,36.33817625
4752,동구 자양동 159도,우송어학원(단),1063,2012-05-14,보조등,LED,3색등,127.4481926,36.3381938
4751,동구 자양동 159도,우송어학원(단),1063,2012-05-14,차량등,LED,3색등,127.448246,36.33817241
4750,동구 자양동 159도,우송어학원(단),1063,2012-05-14,차량등,LED,3색등,127.4482186,36.33818339
4749,동구 자양동 159도,우송어학원삼거리,1064,2002-01-25,차량등,LED,3색등,127.4486832,36.3390944
4748,동구 자양동 159도,우송어학원삼거리,1064,2002-01-25,차량등,LED,3색등,127.4487148,36.3390889
4747,동구 자양동 159도,우송어학원삼거리,1064,2002-01-25,차량등,LED,3색등,127.4486603,36.33913435
4746,동구 자양동 159도,우송어학원삼거리,1064,2002-01-25,차량등,LED,3색등,127.4486666,36.33916182
4745,동구 자양동 159도,우송어학원삼거리,1064,2002-01-25,보행등,LED,2색등,127.4486995,36.33924995
4744,동구 자양동 159도,우송어학원삼거리,1064,2002-01-25,차량등,LED,3색등,127.4488391,36.34017077
4743,동구 자양동 159도,우송어학원삼거리,1064,2002-01-25,차량등,LED,3색등,127.4488761,36.34017127
4742,동구 자양동 159도,우송어학원삼거리,1064,2002-01-25,차량등,LED,3색등,127.4488761,36.34017127
4741,동구 자양동 352도,우송어학원삼거리,1064,2002-01-25,보행등,LED,2색등,127.4487868,36.34034248
4740,동구 자양동 352도,동아공고네거리,1065,1990-07-23,보행등,LED,2색등,127.4483304,36.34184256
4739,동구 자양동 352도,동아공고네거리,1065,1990-07-23,보행등,LED,2색등,127.4483145,36.34186239
4738,동구 자양동 352도,동아공고네거리,1065,1990-07-23,차량등,LED,4색등,127.4483621,36.34188092
4737,동구 자양동 352도,동아공고네거리,1065,1990-07-23,차량등,LED,4색등,127.4482871,36.34188636
4736,동구 자양동 352도,동아공고네거리,1065,1990-07-23,차량등,LED,4색등,127.4482649,36.3419058
4735,동구 가양동 692도,동아공고네거리,1065,1990-07-23,보행등,LED,2색등,127.448141,36.34210822
4734,동구 가양동 692도,동아공고네거리,1065,1990-07-23,차량등,LED,4색등,127.448197,36.34215409
4733,동구 가양동 692도,동아공고네거리,1065,1990-07-23,차량등,LED,4색등,127.4481708,36.34214249
4732,동구 가양동 692도,가양네거리,46,1979-07-01,차량등,LED,3색등,127.4468993,36.34396958
4731,동구 가양동 692도,가양네거리,46,1979-07-01,차량등,LED,3색등,127.4468708,36.34395699
4730,동구 가양동 630도,가양네거리,46,1979-07-01,보행등,LED,2색등,127.4467577,36.3440536
4729,동구 가양동 688도,우암사적공원(경),1837,1999-09-22,경보등,LED,3색등,127.4565387,36.34714902
4728,동구 가양동 683도,우암사적공원(경),1837,1999-09-22,경보등,LED,3색등,127.4565434,36.3471661
4727,동구 가양동 683도,우암사적공원(경),1837,1999-09-22,경보등,LED,3색등,127.4565957,36.34717125
4726,동구 가양동 683도,우암사적공원(경),1837,1999-09-22,경보등,LED,3색등,127.4565957,36.34717125
4725,동구 가양동 688도,동대전중학교(경),1835,1995-06-29,경보등,LED,3색등,127.4547084,36.34601775
4724,동구 가양동 688도,동대전중학교(경),1835,1995-06-29,경보등,LED,3색등,127.4547084,36.34601775
4723,동구 자양동 338도,동아마이스터고등학교(경),1818,1993-12-20,경보등,LED,3색등,127.4526386,36.34467059
4722,동구 자양동 338도,동아마이스터고등학교(경),1818,1993-12-20,경보등,LED,3색등,127.4526386,36.34467059
4721,동구 가양동 690도,동아마이스터고등학교(경),1818,1993-12-20,경보등,LED,3색등,127.4526126,36.34471543
4720,동구 용운동 759도,마젤란네거리,1032,2005-10-25,보행등,LED,2색등,127.4578395,36.33893998
4719,동구 용운동 759도,마젤란네거리,1032,2005-10-25,차량등,LED,4색등,127.4577974,36.33894455
4718,동구 용운동 759도,마젤란네거리,1032,2005-10-25,차량등,LED,4색등,127.4577653,36.33894802
4717,동구 용운동 759도,마젤란네거리,1032,2005-10-25,보행등,LED,2색등,127.457776,36.33863666
4716,동구 용운동 759도,마젤란네거리,1032,2005-10-25,보행등,LED,2색등,127.4577598,36.33866546
4715,동구 용운동 759도,경영네거리,1194,2005-10-25,보행등,LED,2색등,127.4570777,36.33672697
4714,동구 용운동 759도,경영네거리,1194,2005-10-25,차량등,LED,4색등,127.4570145,36.33674594
4713,동구 용운동 759도,경영네거리,1194,2005-10-25,차량등,LED,4색등,127.4570423,36.3367376
4712,동구 용운동 759도,경영네거리,1194,2005-10-25,보행등,LED,2색등,127.4570129,36.33649801
4711,동구 용운동 759도,대전대서문네거리,1033,2005-10-25,보행등,LED,2색등,127.4565995,36.3355127
4710,동구 용운동 759도,대전대서문네거리,1033,2005-10-25,차량등,LED,4색등,127.4565592,36.33552492
4709,동구 용운동 759도,대전대서문네거리,1033,2005-10-25,차량등,LED,4색등,127.4565304,36.33553364
4708,동구 용운동 758도,대전대서문네거리,1033,2005-10-25,보행등,LED,2색등,127.4565065,36.33523721
4707,동구 용운동 758도,종관네거리,1034,2005-10-25,보행등,LED,2색등,127.4560911,36.33439413
4706,동구 용운동 758도,종관네거리,1034,2005-10-25,차량등,LED,4색등,127.4560466,36.33440819
4705,동구 용운동 758도,종관네거리,1034,2005-10-25,차량등,LED,4색등,127.4560167,36.33441763
4704,동구 용운동 758도,종관네거리,1034,2005-10-25,보행등,LED,2색등,127.4559247,36.33408617
4703,동구 용운동 758도,혜성빌딩네거리,1035,2005-10-25,보행등,LED,2색등,127.455341,36.33289913
4702,동구 용운동 758도,혜성빌딩네거리,1035,2005-10-25,차량등,LED,4색등,127.4553059,36.33294618
4701,동구 용운동 758도,혜성빌딩네거리,1035,2005-10-25,차량등,LED,4색등,127.4552777,36.33295534
4700,동구 용운동 757도,혜성빌딩네거리,1035,2005-10-25,보행등,LED,2색등,127.455175,36.33261441
4699,동구 용운동 757도,혜성빌딩네거리,1035,2005-10-25,보행등,LED,2색등,127.4549666,36.33261385
4698,동구 용운동 757도,혜성빌딩네거리,1035,2005-10-25,차량등,LED,4색등,127.4550225,36.33259672
4697,동구 용운동 757도,혜성빌딩네거리,1035,2005-10-25,차량등,LED,4색등,127.455052,36.33258765
4696,동구 용운동 758도,혜성빌딩네거리,1035,2005-10-25,보행등,LED,2색등,127.4551219,36.33294813
4695,동구 용운동 758도,종관네거리,1034,2005-10-25,보행등,LED,2색등,127.4557382,36.33412426
4694,동구 용운동 758도,종관네거리,1034,2005-10-25,보행등,LED,2색등,127.4557382,36.33412426
4693,동구 용운동 758도,종관네거리,1034,2005-10-25,차량등,LED,4색등,127.4558095,36.33410311
4692,동구 용운동 758도,종관네거리,1034,2005-10-25,차량등,LED,4색등,127.4557796,36.33411198
4691,동구 용운동 758도,종관네거리,1034,2005-10-25,보행등,LED,2색등,127.4558244,36.33433221
4690,동구 용운동 758도,종관네거리,1034,2005-10-25,차량등,LED,4색등,127.4558363,36.33430332
4689,동구 용운동 758도,종관네거리,1034,2005-10-25,차량등,LED,4색등,127.4558292,36.33428855
4688,동구 용운동 758도,종관네거리,1034,2005-10-25,보행등,LED,2색등,127.4559044,36.33443624
4687,동구 용운동 758도,대전대서문네거리,1033,2005-10-25,보행등,LED,2색등,127.4563196,36.33527298
4686,동구 용운동 758도,대전대서문네거리,1033,2005-10-25,보행등,LED,2색등,127.4563196,36.33527298
4685,동구 용운동 758도,대전대서문네거리,1033,2005-10-25,차량등,LED,4색등,127.4563519,36.33526148
4684,동구 용운동 758도,대전대서문네거리,1033,2005-10-25,차량등,LED,4색등,127.4563809,36.33525118
4683,동구 용운동 745도,대전대서문네거리,1033,2005-10-25,차량등,LED,4색등,127.4562865,36.33543669
4682,동구 용운동 745도,대전대서문네거리,1033,2005-10-25,차량등,LED,4색등,127.4562807,36.33542029
4681,동구 용운동 745도,대전대서문네거리,1033,2005-10-25,보행등,LED,2색등,127.4563648,36.3354727
4680,동구 용운동 759도,대전대서문네거리,1033,2005-10-25,보행등,LED,2색등,127.4564358,36.33553415
4679,동구 용운동 759도,경영네거리,1194,2018-08-03,보행등,LED,2색등,127.4568229,36.33652609
4678,동구 용운동 759도,경영네거리,1194,2005-10-25,차량등,LED,4색등,127.4569,36.33652668
4677,동구 용운동 759도,경영네거리,1194,2005-10-25,차량등,LED,4색등,127.4568695,36.33653425
4676,동구 용운동 743도,경영네거리,1194,2005-10-25,차량등,LED,4색등,127.4567745,36.33666573
4675,동구 용운동 743도,경영네거리,1194,2005-10-25,차량등,LED,4색등,127.4567678,36.33664925
4674,동구 용운동 743도,경영네거리,1194,2005-10-25,보행등,LED,2색등,127.456817,36.33668021
4673,동구 용운동 759도,경영네거리,1194,2005-10-25,보행등,LED,2색등,127.4569218,36.33675267
4672,동구 용운동 759도,마젤란네거리,1032,2005-10-25,보행등,LED,2색등,127.4575963,36.33867489
4671,동구 용운동 759도,마젤란네거리,1032,2005-10-25,보행등,LED,2색등,127.4575963,36.33867489
4670,동구 용운동 759도,마젤란네거리,1032,2005-10-25,차량등,LED,4색등,127.4576661,36.33866182
4669,동구 용운동 759도,마젤란네거리,1032,2005-10-25,차량등,LED,4색등,127.4576351,36.33866762
4668,동구 용운동 742도,마젤란네거리,1032,2005-10-25,차량등,LED,4색등,127.4575927,36.3388631
4667,동구 용운동 742도,마젤란네거리,1032,2005-10-25,보행등,LED,2색등,127.4576066,36.33886846
4666,동구 용운동 742도,마젤란네거리,1032,2005-10-25,차량등,LED,4색등,127.4575991,36.33884638
4665,동구 용운동 742도,마젤란네거리,1032,2005-10-25,차량등,LED,4색등,127.457593,36.33882846
4664,동구 용운동 759도,마젤란네거리,1032,2005-10-25,보행등,LED,2색등,127.4576784,36.33896402
4663,동구 인동 18-28대,신흥지하차도삼거리,1010,2016-12-28,차량등,LED,3색등,127.4369881,36.32378387
4662,동구 인동 18-28대,신흥지하차도삼거리,1010,2016-12-28,차량등,LED,3색등,127.4369747,36.32380843
4661,동구 인동 352 도,신흥지하차도삼거리,1010,2016-12-28,보행등,LED,2색등,127.4369309,36.32382732
4660,동구 신흥동 149-5대,대신교네거리,1049,2016-12-28,차량등,LED,4색등,127.4407651,36.32455107
4659,동구 신흥동 149-5대,대신교네거리,1049,2016-12-28,보행등,LED,2색등,127.4407669,36.32465148
4658,동구 인동 18-28대,신흥지하차도삼거리,1010,2016-12-28,보행등,LED,2색등,127.4370192,36.32369053
4657,동구 신흥동 148-3천,대신교네거리,1049,2016-12-28,차량등,LED,4색등,127.4409346,36.32439043
4656,동구 신흥동 148-9도,대신교네거리,1049,2016-12-28,차량등,LED,4색등,127.4409104,36.32438718
4655,동구 신흥동 145천,대신교네거리,1049,2016-12-28,보행등,LED,2색등,127.441018,36.32440931
4654,동구 신흥동 148-9도,대신교네거리,1049,2016-12-28,보행등,LED,2색등,127.4408621,36.32438996
4653,동구 신흥동 145천,대신교네거리,1049,2016-12-28,보행등,LED,2색등,127.4410138,36.32446329
4652,동구 신흥동 145천,대신교네거리,1049,2016-12-28,보행등,LED,2색등,127.4409816,36.32459864
4651,동구 신흥동 145천,대신교네거리,1049,2016-12-28,차량등,LED,4색등,127.4410078,36.32455787
4650,동구 신흥동 145천,대신교네거리,1049,2016-12-28,차량등,LED,4색등,127.4410057,36.32453696
4649,동구 신흥동 148-18 대,대신교네거리,1049,2016-12-28,보행등,LED,2색등,127.4408064,36.32444476
4648,동구 신흥동 149-26도,대신교네거리,1049,2016-12-28,차량등,LED,4색등,127.4407829,36.32449271
4647,동구 신흥동 149-26도,대신교네거리,1049,2016-12-28,차량등,LED,4색등,127.4407837,36.32452613
4646,동구 신안동 288-71 대,베스티안병원네거리,1054,1988-05-13,보행등,LED,2색등,127.4398911,36.32852049
4644,동구 신안동 291-1도,베스티안병원네거리,1054,1988-05-13,차량등,LED,4색등,127.4397557,36.32847776
4642,동구 신흥동 145천,대신교네거리,1049,2016-12-28,보행등,LED,2색등,127.4409827,36.32469362
4641,동구 신흥동 145천,대신교네거리,1049,2016-12-28,차량등,LED,4색등,127.440942,36.32469276
4640,동구 신흥동 148-9도,대신교네거리,1049,2016-12-28,차량등,LED,4색등,127.4409125,36.32469213
4639,동구 신흥동 148-9도,대신교네거리,1049,2016-12-28,보행등,LED,2색등,127.4408463,36.32465664
4638,동구 신안동 315-68도,베스티안병원네거리,1054,1988-05-13,차량등,LED,4색등,127.4398933,36.32817052
4636,동구 신안동 315-61도,베스티안병원네거리,1054,1988-05-13,보행등,LED,2색등,127.4398362,36.32815097
4635,동구 중동 317도,중앙로(단),1013,2007-10-23,보행등,LED,2색등,127.430924,36.33067982
4634,동구 중동 317도,중앙로(단),1013,2007-10-23,차량등,LED,3색등,127.4308524,36.33057031
4633,동구 중동 317도,중앙로(단),1013,2007-10-23,차량등,LED,3색등,127.4308384,36.33059428
4632,동구 중동 317도,대전역네거리,81,1979-07-01,차량등,LED,4색등,127.4324216,36.33121133
4631,동구 중동 317도,대전역네거리,81,1979-07-01,차량등,LED,4색등,127.4324363,36.33117395
4628,동구 소제동 291-7도,죽전네거리,1070,2004-04-20,차량등,LED,4색등,127.4374343,36.33313625
4627,동구 소제동 291-7도,죽전네거리,1070,2004-04-20,차량등,LED,4색등,127.4374524,36.33310085
4616,동구 중동 317도,중앙로(단),1013,2007-10-23,차량등,LED,3색등,127.4310384,36.33054871
4615,동구 중동 317도,중앙로(단),1013,2007-10-23,차량등,LED,3색등,127.4310189,36.33058186
4614,동구 중동 317도,중앙로(단),1013,2007-10-23,보행등,LED,2색등,127.4310519,36.33052586
4612,동구 대동 150-5도,대동역오거리,31,1979-07-15,보행등,LED,2색등,127.442595,36.329218
4611,동구 대동 150-5도,대동역오거리,31,1979-07-15,보조등,LED,2색등,127.4425687,36.32921215
4610,동구 대동 150-5도,대동역오거리,31,1979-07-15,차량등,LED,5색등,127.4425428,36.32925653
4609,동구 대동 150-5도,대동역오거리,31,1979-07-15,차량등,LED,5색등,127.4425281,36.32928181
4608,동구 대동 160-12도,대동교삼거리,1053,2016-12-28,차량등,LED,3색등,127.4412038,36.32878671
4607,동구 대동 160-12도,대동교삼거리,1053,2016-12-28,차량등,LED,3색등,127.4412197,36.32875695
4606,동구 대동 162-4도,대동교삼거리,1053,2016-12-28,보행등,LED,2색등,127.4412331,36.32873168
4605,동구 대동 162-4도,대동교삼거리,1053,2016-12-28,보행등,LED,2색등,127.4411232,36.32868106
4604,동구 대동 289-2천,대동교삼거리,1053,2016-12-28,보행등,LED,2색등,127.4408542,36.32855902
4603,동구 대동 161-8도,베스티안병원네거리,1054,1988-05-13,보행등,LED,2색등,127.4400694,36.32830482
4601,동구 대동 161-8도,베스티안병원네거리,1054,1988-05-13,차량등,LED,4색등,127.440034,36.32837551
4600,동구 신안동 315-1 도,베스티안병원네거리,1054,1988-05-13,보행등,LED,2색등,127.4396717,36.32816315
4599,동구 신안동 314-18대,베스티안병원(단),1427,1988-05-13,보행등,LED,2색등,127.4387933,36.32784661
4598,동구 신안동 314-8 도,베스티안병원(단),1427,1988-05-13,차량등,LED,3색등,127.4387705,36.32788559
4597,동구 신안동 314-8 도,베스티안병원(단),1427,1988-05-13,차량등,LED,3색등,127.4387575,36.32790776
4596,동구 원동 406-2 도,원동네거리,24,1979-07-01,보행등,LED,2색등,127.4354572,36.32674564
4595,동구 원동 406-2 도,원동네거리,24,1979-07-01,차량등,LED,4색등,127.4354243,36.32680415
4594,동구 인동 352 도,원동네거리,24,1979-07-01,보행등,LED,2색등,127.4349333,36.32656662
4593,동구 인동 352 도,원동네거리,24,1979-07-01,차량등,LED,4색등,127.4348692,36.32662385
4592,동구 인동 352 도,원동네거리,24,1979-07-01,차량등,LED,4색등,127.4348817,36.32660191
4591,동구 인동 352 도,원동네거리,24,1979-07-01,보행등,LED,2색등,127.4333323,36.32594595
4590,동구 인동 352 도,원동네거리,24,1979-07-01,차량등,LED,3색등,127.4333069,36.32599052
4589,동구 인동 352 도,원동네거리,24,1979-07-01,차량등,LED,3색등,127.4332934,36.32601411
4588,동구 인동 352 도,원동네거리,24,1979-07-01,차량등,LED,3색등,127.4332934,36.32601411
4587,동구 원동 406-2 도,원동네거리,24,1979-07-01,보행등,LED,2색등,127.4347934,36.32673692
4586,동구 원동 406-2 도,원동네거리,24,1979-07-01,차량등,LED,4색등,127.4348224,36.32668016
4585,동구 원동 406-2 도,원동네거리,24,1979-07-01,보행등,LED,2색등,127.4352752,36.32690976
4584,동구 원동 406-2 도,원동네거리,24,1979-07-01,차량등,LED,4색등,127.4353013,36.32686253
4583,동구 원동 406-2 도,원동네거리,24,1979-07-01,차량등,LED,4색등,127.4353139,36.32683981
4582,동구 신안동 310-4 도,베스티안병원(단),1427,1988-05-13,보조등,LED,3색등,127.4386345,36.32799544
4581,동구 신안동 321-3 도,베스티안병원(단),1427,1988-05-13,보행등,LED,2색등,127.4386767,36.32801085
4580,동구 신안동 314-8 도,베스티안병원(단),1427,1988-05-13,차량등,LED,3색등,127.4387124,36.32799434
4579,동구 신안동 314-8 도,베스티안병원(단),1427,1988-05-13,차량등,LED,3색등,127.4387295,36.32796669
4578,동구 신안동 315-6도,베스티안병원네거리,1054,1988-05-13,보행등,LED,2색등,127.4395715,36.32831891
4577,동구 신안동 315-1 도,베스티안병원네거리,1054,1988-05-13,차량등,LED,4색등,127.4396027,36.32826359
4575,동구 신안동 291-1도,베스티안병원네거리,1054,1988-05-13,보행등,LED,2색등,127.4396362,36.32842175
4574,동구 대동 160-12도,대동교삼거리,1053,2016-12-28,차량등,LED,3색등,127.4409153,36.3287752
4573,동구 대동 160-12도,대동교삼거리,1053,2016-12-28,차량등,LED,3색등,127.4409385,36.3287838
4572,동구 대동 162-4도,대동교삼거리,1053,2016-12-28,차량등,LED,3색등,127.4410006,36.32875562
4571,동구 대동 162-4도,대동교삼거리,1053,2016-12-28,차량등,LED,3색등,127.4410136,36.32873165
4570,동구 대동 160-12도,대동교삼거리,1053,2016-12-28,보행등,LED,2색등,127.4411423,36.32885763
4569,동구 대동 148-54도,대동역오거리,31,1979-07-15,보행등,LED,2색등,127.4425469,36.329362
4568,동구 대동 148-54도,대동역오거리,31,1979-07-15,차량등,LED,5색등,127.4425786,36.32939513
4567,동구 대동 148-54도,대동역오거리,31,1979-07-15,차량등,LED,5색등,127.4425838,36.329411
4566,동구 원동 406-2 도,중앙시장삼거리,29,1987-07-16,보행등,LED,2색등,127.4336741,36.32876037
4565,동구 원동 406-2 도,중앙시장삼거리,29,1987-07-16,보행등,LED,2색등,127.4336393,36.32884092
4564,동구 인동 352 도,전기안전공사(경),1851,2012-04-13,경보등,LED,3색등,127.4349775,36.32350008
4563,동구 인동 352 도,전기안전공사(경),1851,2012-04-13,경보등,LED,3색등,127.4349775,36.32350008
4562,동구 인동 352 도,전기안전공사(경),1851,2012-04-13,경보등,LED,3색등,127.4350325,36.32359205
4561,동구 인동 352 도,전기안전공사(경),1851,2012-04-13,경보등,LED,3색등,127.4350325,36.32359205
4559,동구 삼성동 457 도,선화교네거리,1016,2014-05-09,보행등,LED,2색등,127.4260948,36.33324095
4558,동구 삼성동 457 도,한밭중학교(경),1522,2011-06-03,경보등,LED,3색등,127.4284553,36.33449798
4557,동구 삼성동 457 도,한밭중학교(경),1522,2011-06-03,경보등,LED,3색등,127.4284566,36.3344988
4556,동구 삼성동 457 도,한밭중학교(경),1522,2011-06-03,경보등,LED,3색등,127.428397,36.33440968
4555,동구 삼성동 457 도,한밭중학교(경),1522,2011-06-03,경보등,LED,3색등,127.428397,36.33440968
4554,동구 삼성동 457 도,삼성시장네거리,1018,1988-06-17,차량등,LED,3색등,127.4304395,36.3356881
4553,동구 삼성동 457 도,삼성시장네거리,1018,1988-06-17,차량등,LED,4색등,127.4304647,36.3356435
